timestamp	name	family	hypothesis	verdict	matched_control_name	matched_control_val_bpb	matched_control_bytes_total	dataset	seed	block_layout	ssm_core	train_batch_tokens	iterations	max_wallclock_seconds	final_val_bpb	final_val_loss	eval_time_ms	bytes_model_int8_zlib	bytes_total	bytes_code	train_time_ms	step_avg_ms	duration_s	peak_memory_allocated_mib	exit_code	command_text	env_overrides_json	run_dir
20260406-213318	full_anchor_s4d_aaaaaasss_rank8_corefp16_520steps_blackwell_seed2027	hybrid_frontier	A six-attention / three-SSM layout may beat the current winner once its faster training step is converted into extra same-lane wallclock budget.	pending				full	2027	AAAAAASSS	s4d	32768	520	0.0	1.76279061	2.97639811	159391	9968890	10026646	57756	139161	267.62	304.04597425460815	1944	0	C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf\.venv\Scripts\python.exe C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf-ssm-hybrid-research-scale\train_gpt.py	{"BLOCK_LAYOUT": "AAAAAASSS", "CUDA_VISIBLE_DEVICES": "1", "DATA_PATH": "C:\\Users\\GreQ\\.codex_playground\\OpenAIGolf\\parameter-golf\\data\\datasets\\fineweb10B_sp1024", "ENABLE_TORCH_COMPILE": "0", "FINAL_PREQUANT_EVAL": "0", "INT8_FORCE_FLOAT_NAME_PATTERNS": "ssm_coeff,ssm_log_decay,ssm_d", "ITERATIONS": "520", "MAX_WALLCLOCK_SECONDS": "0.0", "PARALLEL_ATTN_BIAS_INIT": "1.5", "RUN_ID": "full_anchor_s4d_aaaaaasss_rank8_corefp16_520steps_blackwell_seed2027", "SAVE_RAW_MODEL": "0", "SDP_BACKEND": "math", "SEED": "2027", "SSM_CORE": "s4d", "SSM_KERNEL_SIZE": "64", "SSM_RANK": "8", "TOKENIZER_PATH": "C:\\Users\\GreQ\\.codex_playground\\OpenAIGolf\\parameter-golf\\data\\tokenizers\\fineweb_1024_bpe.model", "TRAIN_BATCH_TOKENS": "32768", "TRAIN_LOG_EVERY": "20", "TRAIN_SEQ_LEN": "1024", "VAL_BATCH_SIZE": "262144"}	C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf-ssm-hybrid-research-scale\experiments\state_space_hybrid\runs\hybrid_frontier\20260406-213318_full_anchor_s4d_aaaaaasss_rank8_corefp16_520steps_blackwell_seed2027
20260406-213855	full_anchor_s4d_aaaaaasss_rank8_corefp16_520steps_blackwell_seed1337	hybrid_frontier	The 520-step AAAAAASSS candidate should remain materially better than the current promoted winner across seeds.	pending				full	1337	AAAAAASSS	s4d	32768	520	0.0	1.77518509	2.99732567	159309	9968334	10026090	57756	135997	261.53	300.5159840583801	1944	0	C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf\.venv\Scripts\python.exe C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf-ssm-hybrid-research-scale\train_gpt.py	{"BLOCK_LAYOUT": "AAAAAASSS", "CUDA_VISIBLE_DEVICES": "1", "DATA_PATH": "C:\\Users\\GreQ\\.codex_playground\\OpenAIGolf\\parameter-golf\\data\\datasets\\fineweb10B_sp1024", "ENABLE_TORCH_COMPILE": "0", "FINAL_PREQUANT_EVAL": "0", "INT8_FORCE_FLOAT_NAME_PATTERNS": "ssm_coeff,ssm_log_decay,ssm_d", "ITERATIONS": "520", "MAX_WALLCLOCK_SECONDS": "0.0", "PARALLEL_ATTN_BIAS_INIT": "1.5", "RUN_ID": "full_anchor_s4d_aaaaaasss_rank8_corefp16_520steps_blackwell_seed1337", "SAVE_RAW_MODEL": "0", "SDP_BACKEND": "math", "SEED": "1337", "SSM_CORE": "s4d", "SSM_KERNEL_SIZE": "64", "SSM_RANK": "8", "TOKENIZER_PATH": "C:\\Users\\GreQ\\.codex_playground\\OpenAIGolf\\parameter-golf\\data\\tokenizers\\fineweb_1024_bpe.model", "TRAIN_BATCH_TOKENS": "32768", "TRAIN_LOG_EVERY": "20", "TRAIN_SEQ_LEN": "1024", "VAL_BATCH_SIZE": "262144"}	C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf-ssm-hybrid-research-scale\experiments\state_space_hybrid\runs\hybrid_frontier\20260406-213855_full_anchor_s4d_aaaaaasss_rank8_corefp16_520steps_blackwell_seed1337
20260407-004336	full_anchor_s4d_aaaaaasss_rank8_corefp16_520steps_blackwell_seed4242	stability_v3	Current kept winner AAAAAASSS should remain ahead of the strongest legal all-attention control across additional Blackwell seeds.	pending	baseline_450_top2blocks_plus_block6attn_fp16	1.82051743	15642808	full	4242	AAAAAASSS	s4d	32768	520	0.0	1.7681304	2.98541411	162648	9966730	10024486	57756	170469	327.82	344.26151609420776	1944	0	C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf\.venv\Scripts\python.exe C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf-ssm-hybrid-research-scale\train_gpt.py	{"BLOCK_LAYOUT": "AAAAAASSS", "CUDA_VISIBLE_DEVICES": "1", "DATA_PATH": "C:\\Users\\GreQ\\.codex_playground\\OpenAIGolf\\parameter-golf\\data\\datasets\\fineweb10B_sp1024", "ENABLE_TORCH_COMPILE": "0", "FINAL_PREQUANT_EVAL": "0", "INT8_FORCE_FLOAT_NAME_PATTERNS": "ssm_coeff,ssm_log_decay,ssm_d", "ITERATIONS": "520", "MAX_WALLCLOCK_SECONDS": "0.0", "PARALLEL_ATTN_BIAS_INIT": "1.5", "RUN_ID": "full_anchor_s4d_aaaaaasss_rank8_corefp16_520steps_blackwell_seed4242", "SAVE_RAW_MODEL": "0", "SDP_BACKEND": "math", "SEED": "4242", "SSM_CORE": "s4d", "SSM_KERNEL_SIZE": "64", "SSM_RANK": "8", "TOKENIZER_PATH": "C:\\Users\\GreQ\\.codex_playground\\OpenAIGolf\\parameter-golf\\data\\tokenizers\\fineweb_1024_bpe.model", "TRAIN_BATCH_TOKENS": "32768", "TRAIN_LOG_EVERY": "20", "TRAIN_SEQ_LEN": "1024", "VAL_BATCH_SIZE": "262144"}	C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf-ssm-hybrid-research-scale\experiments\state_space_hybrid\runs\stability_v3\20260407-004336_full_anchor_s4d_aaaaaasss_rank8_corefp16_520steps_blackwell_seed4242
20260407-004928	full_anchor_s4d_aaaaaasss_rank8_corefp16_520steps_blackwell_seed9001	stability_v3	Current kept winner AAAAAASSS should remain ahead of the strongest legal all-attention control across additional Blackwell seeds.	pending	baseline_450_top2blocks_plus_block6attn_fp16	1.82051743	15642808	full	9001	AAAAAASSS	s4d	32768	520	0.0	1.76407658	2.97856942	166391	9965601	10023357	57756	147773	284.18	319.62959003448486	1944	0	C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf\.venv\Scripts\python.exe C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf-ssm-hybrid-research-scale\train_gpt.py	{"BLOCK_LAYOUT": "AAAAAASSS", "CUDA_VISIBLE_DEVICES": "1", "DATA_PATH": "C:\\Users\\GreQ\\.codex_playground\\OpenAIGolf\\parameter-golf\\data\\datasets\\fineweb10B_sp1024", "ENABLE_TORCH_COMPILE": "0", "FINAL_PREQUANT_EVAL": "0", "INT8_FORCE_FLOAT_NAME_PATTERNS": "ssm_coeff,ssm_log_decay,ssm_d", "ITERATIONS": "520", "MAX_WALLCLOCK_SECONDS": "0.0", "PARALLEL_ATTN_BIAS_INIT": "1.5", "RUN_ID": "full_anchor_s4d_aaaaaasss_rank8_corefp16_520steps_blackwell_seed9001", "SAVE_RAW_MODEL": "0", "SDP_BACKEND": "math", "SEED": "9001", "SSM_CORE": "s4d", "SSM_KERNEL_SIZE": "64", "SSM_RANK": "8", "TOKENIZER_PATH": "C:\\Users\\GreQ\\.codex_playground\\OpenAIGolf\\parameter-golf\\data\\tokenizers\\fineweb_1024_bpe.model", "TRAIN_BATCH_TOKENS": "32768", "TRAIN_LOG_EVERY": "20", "TRAIN_SEQ_LEN": "1024", "VAL_BATCH_SIZE": "262144"}	C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf-ssm-hybrid-research-scale\experiments\state_space_hybrid\runs\stability_v3\20260407-004928_full_anchor_s4d_aaaaaasss_rank8_corefp16_520steps_blackwell_seed9001
20260407-005456	full_baseline_450steps_blackwell_seed4242_top2blocks_plus_block6attn_fp16	control_stability_v3	The strongest legal all-attention control should stay near its retained seed2027 result across additional Blackwell seeds.	pending		None	None	full	4242	AAAAAAAAA	s4d	32768	450	0.0	1.83000022	3.08987872	215716	15580907	15638663	57756	145187	329.97	369.81282591819763	2621	0	C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf\.venv\Scripts\python.exe C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf-ssm-hybrid-research-scale\train_gpt.py	{"CUDA_VISIBLE_DEVICES": "1", "DATA_PATH": "C:\\Users\\GreQ\\.codex_playground\\OpenAIGolf\\parameter-golf\\data\\datasets\\fineweb10B_sp1024", "ENABLE_TORCH_COMPILE": "0", "FINAL_PREQUANT_EVAL": "0", "INT8_FORCE_FLOAT_NAME_PATTERNS": "tok_emb,blocks.7.,blocks.8.,blocks.6.attn", "ITERATIONS": "450", "MAX_WALLCLOCK_SECONDS": "0.0", "RUN_ID": "full_baseline_450steps_blackwell_seed4242_top2blocks_plus_block6attn_fp16", "SAVE_RAW_MODEL": "0", "SDP_BACKEND": "math", "SEED": "4242", "TOKENIZER_PATH": "C:\\Users\\GreQ\\.codex_playground\\OpenAIGolf\\parameter-golf\\data\\tokenizers\\fineweb_1024_bpe.model", "TRAIN_BATCH_TOKENS": "32768", "TRAIN_LOG_EVERY": "20", "TRAIN_SEQ_LEN": "1024", "VAL_BATCH_SIZE": "262144"}	C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf-ssm-hybrid-research-scale\experiments\state_space_hybrid\runs\control_stability_v3\20260407-005456_full_baseline_450steps_blackwell_seed4242_top2blocks_plus_block6attn_fp16
20260407-010114	full_baseline_450steps_blackwell_seed9001_top2blocks_plus_block6attn_fp16	control_stability_v3	The strongest legal all-attention control should stay near its retained seed2027 result across additional Blackwell seeds.	pending		None	None	full	9001	AAAAAAAAA	s4d	32768	450	0.0	1.82466551	3.08087128	219419	15584057	15641813	57756	150077	341.08	378.6875247955322	2621	0	C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf\.venv\Scripts\python.exe C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf-ssm-hybrid-research-scale\train_gpt.py	{"CUDA_VISIBLE_DEVICES": "1", "DATA_PATH": "C:\\Users\\GreQ\\.codex_playground\\OpenAIGolf\\parameter-golf\\data\\datasets\\fineweb10B_sp1024", "ENABLE_TORCH_COMPILE": "0", "FINAL_PREQUANT_EVAL": "0", "INT8_FORCE_FLOAT_NAME_PATTERNS": "tok_emb,blocks.7.,blocks.8.,blocks.6.attn", "ITERATIONS": "450", "MAX_WALLCLOCK_SECONDS": "0.0", "RUN_ID": "full_baseline_450steps_blackwell_seed9001_top2blocks_plus_block6attn_fp16", "SAVE_RAW_MODEL": "0", "SDP_BACKEND": "math", "SEED": "9001", "TOKENIZER_PATH": "C:\\Users\\GreQ\\.codex_playground\\OpenAIGolf\\parameter-golf\\data\\tokenizers\\fineweb_1024_bpe.model", "TRAIN_BATCH_TOKENS": "32768", "TRAIN_LOG_EVERY": "20", "TRAIN_SEQ_LEN": "1024", "VAL_BATCH_SIZE": "262144"}	C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf-ssm-hybrid-research-scale\experiments\state_space_hybrid\runs\control_stability_v3\20260407-010114_full_baseline_450steps_blackwell_seed9001_top2blocks_plus_block6attn_fp16
20260407-010929	full_baseline_470steps_blackwell_seed2027_top2blocks_plus_block6attn_fp16	control_frontier_v3	A slightly longer training-wallclock-matched all-attention control may modestly tighten the best legal control package.	pending		None	None	full	2027	AAAAAAAAA	s4d	32768	470	0.0	1.80064012	3.04030541	208718	15694921	15752677	57756	143668	312.32	360.95290994644165	2621	0	C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf\.venv\Scripts\python.exe C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf-ssm-hybrid-research-scale\train_gpt.py	{"CUDA_VISIBLE_DEVICES": "1", "DATA_PATH": "C:\\Users\\GreQ\\.codex_playground\\OpenAIGolf\\parameter-golf\\data\\datasets\\fineweb10B_sp1024", "ENABLE_TORCH_COMPILE": "0", "FINAL_PREQUANT_EVAL": "0", "INT8_FORCE_FLOAT_NAME_PATTERNS": "tok_emb,blocks.7.,blocks.8.,blocks.6.attn", "ITERATIONS": "470", "MAX_WALLCLOCK_SECONDS": "0.0", "RUN_ID": "full_baseline_470steps_blackwell_seed2027_top2blocks_plus_block6attn_fp16", "SAVE_RAW_MODEL": "0", "SDP_BACKEND": "math", "SEED": "2027", "TOKENIZER_PATH": "C:\\Users\\GreQ\\.codex_playground\\OpenAIGolf\\parameter-golf\\data\\tokenizers\\fineweb_1024_bpe.model", "TRAIN_BATCH_TOKENS": "32768", "TRAIN_LOG_EVERY": "20", "TRAIN_SEQ_LEN": "1024", "VAL_BATCH_SIZE": "262144"}	C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf-ssm-hybrid-research-scale\experiments\state_space_hybrid\runs\control_frontier_v3\20260407-010929_full_baseline_470steps_blackwell_seed2027_top2blocks_plus_block6attn_fp16
20260407-011545	full_baseline_480steps_blackwell_seed2027_top2blocks_plus_block6attn_fp16	control_frontier_v3	A 480-step legal all-attention control should more closely match the current hybrid wallclock budget and may become the strongest reviewer-defensible control.	pending		None	None	full	2027	AAAAAAAAA	s4d	32768	480	0.0	1.79187065	3.02549853	217439	15745515	15803271	57756	152342	317.38	375.21792793273926	2621	0	C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf\.venv\Scripts\python.exe C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf-ssm-hybrid-research-scale\train_gpt.py	{"CUDA_VISIBLE_DEVICES": "1", "DATA_PATH": "C:\\Users\\GreQ\\.codex_playground\\OpenAIGolf\\parameter-golf\\data\\datasets\\fineweb10B_sp1024", "ENABLE_TORCH_COMPILE": "0", "FINAL_PREQUANT_EVAL": "0", "INT8_FORCE_FLOAT_NAME_PATTERNS": "tok_emb,blocks.7.,blocks.8.,blocks.6.attn", "ITERATIONS": "480", "MAX_WALLCLOCK_SECONDS": "0.0", "RUN_ID": "full_baseline_480steps_blackwell_seed2027_top2blocks_plus_block6attn_fp16", "SAVE_RAW_MODEL": "0", "SDP_BACKEND": "math", "SEED": "2027", "TOKENIZER_PATH": "C:\\Users\\GreQ\\.codex_playground\\OpenAIGolf\\parameter-golf\\data\\tokenizers\\fineweb_1024_bpe.model", "TRAIN_BATCH_TOKENS": "32768", "TRAIN_LOG_EVERY": "20", "TRAIN_SEQ_LEN": "1024", "VAL_BATCH_SIZE": "262144"}	C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf-ssm-hybrid-research-scale\experiments\state_space_hybrid\runs\control_frontier_v3\20260407-011545_full_baseline_480steps_blackwell_seed2027_top2blocks_plus_block6attn_fp16
20260407-012222	full_anchor_s4d_aaaaaasss_rank8_corefp16_560steps_blackwell_seed2027	headroom_v3	The current winner may convert its faster training step into extra Blackwell wallclock budget and remain clearly ahead of the stronger 480-step all-attention control.	pending	baseline_480_top2blocks_plus_block6attn_fp16	1.79187065	15803271	full	2027	AAAAAASSS	s4d	32768	560	0.0	1.73418039	2.92809094	152189	10245585	10303341	57756	159590	284.98	317.46800541877747	1944	0	C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf\.venv\Scripts\python.exe C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf-ssm-hybrid-research-scale\train_gpt.py	{"BLOCK_LAYOUT": "AAAAAASSS", "CUDA_VISIBLE_DEVICES": "1", "DATA_PATH": "C:\\Users\\GreQ\\.codex_playground\\OpenAIGolf\\parameter-golf\\data\\datasets\\fineweb10B_sp1024", "ENABLE_TORCH_COMPILE": "0", "FINAL_PREQUANT_EVAL": "0", "INT8_FORCE_FLOAT_NAME_PATTERNS": "ssm_coeff,ssm_log_decay,ssm_d", "ITERATIONS": "560", "MAX_WALLCLOCK_SECONDS": "0.0", "PARALLEL_ATTN_BIAS_INIT": "1.5", "RUN_ID": "full_anchor_s4d_aaaaaasss_rank8_corefp16_560steps_blackwell_seed2027", "SAVE_RAW_MODEL": "0", "SDP_BACKEND": "math", "SEED": "2027", "SSM_CORE": "s4d", "SSM_KERNEL_SIZE": "64", "SSM_RANK": "8", "TOKENIZER_PATH": "C:\\Users\\GreQ\\.codex_playground\\OpenAIGolf\\parameter-golf\\data\\tokenizers\\fineweb_1024_bpe.model", "TRAIN_BATCH_TOKENS": "32768", "TRAIN_LOG_EVERY": "20", "TRAIN_SEQ_LEN": "1024", "VAL_BATCH_SIZE": "262144"}	C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf-ssm-hybrid-research-scale\experiments\state_space_hybrid\runs\headroom_v3\20260407-012222_full_anchor_s4d_aaaaaasss_rank8_corefp16_560steps_blackwell_seed2027
20260407-012809	full_anchor_s4d_aaaaaasss_rank12_corefp16_560steps_blackwell_seed2027	ssm_headroom_v3	Spending extra legal bytes on higher SSM rank in the current 6A/3S winner may improve raw BPB without giving back the stronger-control margin.	pending	baseline_480_top2blocks_plus_block6attn_fp16	1.79187065	15803271	full	2027	AAAAAASSS	s4d	32768	560	0.0	1.73226675	2.92485985	163656	10294439	10352195	57756	158349	282.77	327.42962098121643	1944	0	C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf\.venv\Scripts\python.exe C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf-ssm-hybrid-research-scale\train_gpt.py	{"BLOCK_LAYOUT": "AAAAAASSS", "CUDA_VISIBLE_DEVICES": "1", "DATA_PATH": "C:\\Users\\GreQ\\.codex_playground\\OpenAIGolf\\parameter-golf\\data\\datasets\\fineweb10B_sp1024", "ENABLE_TORCH_COMPILE": "0", "FINAL_PREQUANT_EVAL": "0", "INT8_FORCE_FLOAT_NAME_PATTERNS": "ssm_coeff,ssm_log_decay,ssm_d", "ITERATIONS": "560", "MAX_WALLCLOCK_SECONDS": "0.0", "PARALLEL_ATTN_BIAS_INIT": "1.5", "RUN_ID": "full_anchor_s4d_aaaaaasss_rank12_corefp16_560steps_blackwell_seed2027", "SAVE_RAW_MODEL": "0", "SDP_BACKEND": "math", "SEED": "2027", "SSM_CORE": "s4d", "SSM_KERNEL_SIZE": "64", "SSM_RANK": "12", "TOKENIZER_PATH": "C:\\Users\\GreQ\\.codex_playground\\OpenAIGolf\\parameter-golf\\data\\tokenizers\\fineweb_1024_bpe.model", "TRAIN_BATCH_TOKENS": "32768", "TRAIN_LOG_EVERY": "20", "TRAIN_SEQ_LEN": "1024", "VAL_BATCH_SIZE": "262144"}	C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf-ssm-hybrid-research-scale\experiments\state_space_hybrid\runs\ssm_headroom_v3\20260407-012809_full_anchor_s4d_aaaaaasss_rank12_corefp16_560steps_blackwell_seed2027
20260407-013400	full_anchor_s4d_aaaasasss_rank8_corefp16_580steps_blackwell_seed2027	hybrid_frontier_v3	A faster 5A/4S frontier point may recover raw score under a matched Blackwell wallclock budget while widening the hybrid-vs-control margin.	pending	baseline_480_top2blocks_plus_block6attn_fp16	1.79187065	15803271	full	2027	AAAASASSS	s4d	32768	580	0.0	1.7265315	2.91517612	130148	10418470	10476226	57756	176889	304.98	312.3967864513397	1808	0	C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf\.venv\Scripts\python.exe C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf-ssm-hybrid-research-scale\train_gpt.py	{"BLOCK_LAYOUT": "AAAASASSS", "CUDA_VISIBLE_DEVICES": "1", "DATA_PATH": "C:\\Users\\GreQ\\.codex_playground\\OpenAIGolf\\parameter-golf\\data\\datasets\\fineweb10B_sp1024", "ENABLE_TORCH_COMPILE": "0", "FINAL_PREQUANT_EVAL": "0", "INT8_FORCE_FLOAT_NAME_PATTERNS": "ssm_coeff,ssm_log_decay,ssm_d", "ITERATIONS": "580", "MAX_WALLCLOCK_SECONDS": "0.0", "PARALLEL_ATTN_BIAS_INIT": "1.5", "RUN_ID": "full_anchor_s4d_aaaasasss_rank8_corefp16_580steps_blackwell_seed2027", "SAVE_RAW_MODEL": "0", "SDP_BACKEND": "math", "SEED": "2027", "SSM_CORE": "s4d", "SSM_KERNEL_SIZE": "64", "SSM_RANK": "8", "TOKENIZER_PATH": "C:\\Users\\GreQ\\.codex_playground\\OpenAIGolf\\parameter-golf\\data\\tokenizers\\fineweb_1024_bpe.model", "TRAIN_BATCH_TOKENS": "32768", "TRAIN_LOG_EVERY": "20", "TRAIN_SEQ_LEN": "1024", "VAL_BATCH_SIZE": "262144"}	C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf-ssm-hybrid-research-scale\experiments\state_space_hybrid\runs\hybrid_frontier_v3\20260407-013400_full_anchor_s4d_aaaasasss_rank8_corefp16_580steps_blackwell_seed2027
20260407-013944	full_baseline_560steps_blackwell_seed2027_top2blocks_plus_block6attn_fp16	control_frontier_v3	A legal all-attention control with roughly matched Blackwell training wallclock to the 580-step 5A/4S hybrid frontier point may further tighten the strongest reviewer-defensible control.	pending		None	None	full	2027	AAAAAAAAA	s4d	32768	560	0.0	1.73028291	2.92151022	201153	16153804	16211560	57756	167752	299.56	374.1300323009491	2621	0	C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf\.venv\Scripts\python.exe C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf-ssm-hybrid-research-scale\train_gpt.py	{"CUDA_VISIBLE_DEVICES": "1", "DATA_PATH": "C:\\Users\\GreQ\\.codex_playground\\OpenAIGolf\\parameter-golf\\data\\datasets\\fineweb10B_sp1024", "ENABLE_TORCH_COMPILE": "0", "FINAL_PREQUANT_EVAL": "0", "INT8_FORCE_FLOAT_NAME_PATTERNS": "tok_emb,blocks.7.,blocks.8.,blocks.6.attn", "ITERATIONS": "560", "MAX_WALLCLOCK_SECONDS": "0.0", "RUN_ID": "full_baseline_560steps_blackwell_seed2027_top2blocks_plus_block6attn_fp16", "SAVE_RAW_MODEL": "0", "SDP_BACKEND": "math", "SEED": "2027", "TOKENIZER_PATH": "C:\\Users\\GreQ\\.codex_playground\\OpenAIGolf\\parameter-golf\\data\\tokenizers\\fineweb_1024_bpe.model", "TRAIN_BATCH_TOKENS": "32768", "TRAIN_LOG_EVERY": "20", "TRAIN_SEQ_LEN": "1024", "VAL_BATCH_SIZE": "262144"}	C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf-ssm-hybrid-research-scale\experiments\state_space_hybrid\runs\control_frontier_v3\20260407-013944_full_baseline_560steps_blackwell_seed2027_top2blocks_plus_block6attn_fp16
20260407-014641	full_anchor_s4d_aaaasasss_rank8_corefp16_580steps_blackwell_seed1337	hybrid_frontier_v3	The 5A/4S 580-step frontier point should stay meaningfully ahead of the strongest legal all-attention control across another Blackwell seed.	pending	baseline_480_top2blocks_plus_block6attn_fp16	1.79187065	15803271	full	1337	AAAASASSS	s4d	32768	580	0.0	1.7458423	2.9477816	129763	10424197	10481953	57756	153235	264.2	288.25182151794434	1808	0	C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf\.venv\Scripts\python.exe C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf-ssm-hybrid-research-scale\train_gpt.py	{"BLOCK_LAYOUT": "AAAASASSS", "CUDA_VISIBLE_DEVICES": "1", "DATA_PATH": "C:\\Users\\GreQ\\.codex_playground\\OpenAIGolf\\parameter-golf\\data\\datasets\\fineweb10B_sp1024", "ENABLE_TORCH_COMPILE": "0", "FINAL_PREQUANT_EVAL": "0", "INT8_FORCE_FLOAT_NAME_PATTERNS": "ssm_coeff,ssm_log_decay,ssm_d", "ITERATIONS": "580", "MAX_WALLCLOCK_SECONDS": "0.0", "PARALLEL_ATTN_BIAS_INIT": "1.5", "RUN_ID": "full_anchor_s4d_aaaasasss_rank8_corefp16_580steps_blackwell_seed1337", "SAVE_RAW_MODEL": "0", "SDP_BACKEND": "math", "SEED": "1337", "SSM_CORE": "s4d", "SSM_KERNEL_SIZE": "64", "SSM_RANK": "8", "TOKENIZER_PATH": "C:\\Users\\GreQ\\.codex_playground\\OpenAIGolf\\parameter-golf\\data\\tokenizers\\fineweb_1024_bpe.model", "TRAIN_BATCH_TOKENS": "32768", "TRAIN_LOG_EVERY": "20", "TRAIN_SEQ_LEN": "1024", "VAL_BATCH_SIZE": "262144"}	C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf-ssm-hybrid-research-scale\experiments\state_space_hybrid\runs\hybrid_frontier_v3\20260407-014641_full_anchor_s4d_aaaasasss_rank8_corefp16_580steps_blackwell_seed1337
20260407-115452	full_anchor_s4d_aaaasasss_rank8_corefp16_580steps_blackwell_seed4242	stability_v4	Current kept winner AAAASASSS should remain ahead of the strongest legal all-attention control across additional Blackwell seeds.	pending	baseline_480_top2blocks_plus_block6attn_fp16	1.79187065	15803271	full	4242	AAAASASSS	s4d	32768	580	0.0	1.72653573	2.91518326	139607	10418853	10476609	57756	151520	261.24	299.501930475235	1808	0	C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf\.venv\Scripts\python.exe C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf-ssm-hybrid-research-scale\train_gpt.py	{"BLOCK_LAYOUT": "AAAASASSS", "CUDA_VISIBLE_DEVICES": "1", "DATA_PATH": "C:\\Users\\GreQ\\.codex_playground\\OpenAIGolf\\parameter-golf\\data\\datasets\\fineweb10B_sp1024", "ENABLE_TORCH_COMPILE": "0", "FINAL_PREQUANT_EVAL": "0", "INT8_FORCE_FLOAT_NAME_PATTERNS": "ssm_coeff,ssm_log_decay,ssm_d", "ITERATIONS": "580", "MAX_WALLCLOCK_SECONDS": "0.0", "PARALLEL_ATTN_BIAS_INIT": "1.5", "RUN_ID": "full_anchor_s4d_aaaasasss_rank8_corefp16_580steps_blackwell_seed4242", "SAVE_RAW_MODEL": "0", "SDP_BACKEND": "math", "SEED": "4242", "SSM_CORE": "s4d", "SSM_KERNEL_SIZE": "64", "SSM_RANK": "8", "TOKENIZER_PATH": "C:\\Users\\GreQ\\.codex_playground\\OpenAIGolf\\parameter-golf\\data\\tokenizers\\fineweb_1024_bpe.model", "TRAIN_BATCH_TOKENS": "32768", "TRAIN_LOG_EVERY": "20", "TRAIN_SEQ_LEN": "1024", "VAL_BATCH_SIZE": "262144"}	C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf-ssm-hybrid-research-scale\experiments\state_space_hybrid\runs\stability_v4\20260407-115452_full_anchor_s4d_aaaasasss_rank8_corefp16_580steps_blackwell_seed4242
