step,wallclock_s,step_time_ms,fwd_us,bwd_us,opt_us,dataloader_us,active_bytes,reserved_bytes,num_alloc_retries,num_device_alloc,num_device_free
1681,6968531.974104,291.469,45623.4,87258.6,24458.6,185.0,683934720,46393196544,0,345,0
1682,6968532.267708,293.604,45778.4,87655.9,26129.3,182.3,683934720,46393196544,0,345,0
1683,6968532.559261,291.553,45684.8,86334.6,25569.3,184.6,683934720,46393196544,0,345,0
1684,6968532.852348,293.087,45676.1,86897.5,24704.9,186.2,683934720,46393196544,0,345,0
1685,6968533.144181,291.833,45314.7,87105.9,22503.6,182.1,683934720,46393196544,0,345,0
1686,6968533.435433,291.252,45733.7,86851.1,23186.4,173.4,683934720,46393196544,0,345,0
1687,6968533.725960,290.527,45711.2,87137.0,22978.0,189.3,683934720,46393196544,0,345,0
1688,6968534.019950,293.991,45694.6,86807.9,26070.2,190.6,683934720,46393196544,0,345,0
1689,6968534.315507,295.556,45163.1,86083.8,28692.0,184.7,683934720,46393196544,0,345,0
1690,6968534.608965,293.458,44899.3,86564.4,27099.6,177.1,683934720,46393196544,0,345,0
1691,6968534.899305,290.339,46245.8,86668.0,22793.1,194.6,683934720,46393196544,0,345,0
1692,6968535.192308,293.004,45974.9,87840.7,23434.6,201.9,683934720,46393196544,0,345,0
1693,6968535.485868,293.559,45969.1,87124.2,25701.5,183.5,683934720,46393196544,0,345,0
1694,6968535.784673,298.805,44863.1,87539.5,32758.9,208.4,683934720,46393196544,0,345,0
1695,6968536.077088,292.415,47075.7,87678.3,17705.3,184.4,683934720,46393196544,0,345,0
1696,6968536.371759,294.671,45839.5,87766.4,26122.3,183.5,683934720,46393196544,0,345,0
1697,6968536.666845,295.085,46722.9,87696.7,24940.0,185.2,683934720,46393196544,0,345,0
1698,6968536.957329,290.484,45035.7,86893.5,22692.9,182.9,683934720,46393196544,0,345,0
1699,6968537.250910,293.580,45364.2,87269.7,25139.8,183.2,683934720,46393196544,0,345,0
1700,6968537.545365,294.455,46649.4,87447.9,23971.7,181.4,683934720,46393196544,0,345,0
1701,6968537.854487,309.122,45758.0,87179.3,23250.6,192.5,683934720,46393196544,0,345,0
1702,6968538.146308,291.821,46195.7,87158.3,23837.0,175.6,683934720,46393196544,0,345,0
1703,6968538.437842,291.534,46836.7,88436.3,20533.2,183.8,683934720,46393196544,0,345,0
1704,6968538.731642,293.800,46394.7,87286.0,24322.4,186.0,683934720,46393196544,0,345,0
1705,6968539.025767,294.125,46284.8,88046.8,25218.0,186.0,683934720,46393196544,0,345,0
1706,6968539.319902,294.135,45434.0,87515.5,26750.8,468.1,683934720,46393196544,0,345,0
1707,6968539.611591,291.689,46416.3,87790.3,23200.2,186.4,683934720,46393196544,0,345,0
1708,6968539.909709,298.118,48310.0,89717.8,24794.3,191.8,683934720,46393196544,0,345,0
1709,6968540.200973,291.265,46512.9,87420.2,21606.6,190.9,683934720,46393196544,0,345,0
1710,6968540.493793,292.820,45582.8,86624.4,26861.1,198.0,683934720,46393196544,0,345,0
1711,6968540.787334,293.541,46198.7,86639.5,25568.1,184.3,683934720,46393196544,0,345,0
1712,6968541.077742,290.408,45513.4,86149.1,25069.9,179.9,683934720,46393196544,0,345,0
1713,6968541.369956,292.214,46369.4,88290.4,21022.3,457.7,683934720,46393196544,0,345,0
1714,6968541.663313,293.357,46958.1,87172.5,24236.5,196.9,683934720,46393196544,0,345,0
1715,6968541.958899,295.586,45284.6,86474.1,28400.1,183.6,683934720,46393196544,0,345,0
1716,6968542.252152,293.253,45817.9,86948.8,25688.3,184.6,683934720,46393196544,0,345,0
1717,6968542.545569,293.417,46363.6,87198.5,25392.8,177.8,683934720,46393196544,0,345,0
1718,6968542.843387,297.818,45424.5,87251.8,29066.2,845.6,683934720,46393196544,0,345,0
1719,6968543.135139,291.752,45891.4,87745.3,23335.3,188.2,683934720,46393196544,0,345,0
1720,6968543.427711,292.572,45310.7,88084.2,25584.8,181.6,683934720,46393196544,0,345,0
1721,6968543.721888,294.177,46965.4,89072.2,22770.1,193.7,683934720,46393196544,0,345,0
1722,6968544.017188,295.299,45390.6,86755.5,28280.9,214.6,683934720,46393196544,0,345,0
1723,6968544.311090,293.903,45308.1,87685.7,25893.5,182.2,683934720,46393196544,0,345,0
1724,6968544.603883,292.793,46151.6,87721.3,21679.8,192.5,683934720,46393196544,0,345,0
1725,6968544.905436,301.553,45629.0,86803.5,34027.2,192.9,683934720,46393196544,0,345,0
1726,6968545.197034,291.598,44867.1,86756.6,26725.2,189.4,683934720,46393196544,0,345,0
1727,6968545.489645,292.611,45442.7,86860.0,26853.3,187.4,683934720,46393196544,0,345,0
1728,6968545.782435,292.790,46853.6,87301.9,23585.4,186.0,683934720,46393196544,0,345,0
1729,6968546.072639,290.204,45198.7,87449.1,22789.4,188.7,683934720,46393196544,0,345,0
1730,6968546.364134,291.495,46073.5,86571.6,24419.7,178.9,683934720,46393196544,0,345,0
1731,6968546.656668,292.535,45605.4,86876.7,24906.7,183.0,683934720,46393196544,0,345,0
1732,6968546.948322,291.654,45145.8,87400.9,24906.8,181.5,683934720,46393196544,0,345,0
1733,6968547.242697,294.376,47135.3,87557.4,23438.0,198.0,683934720,46393196544,0,345,0
1734,6968547.534818,292.120,45770.1,87372.3,23578.8,316.9,683934720,46393196544,0,345,0
1735,6968547.829092,294.274,46013.9,87787.1,25622.0,184.0,683934720,46393196544,0,345,0
1736,6968548.119941,290.849,46142.9,87353.9,22121.5,180.9,683934720,46393196544,0,345,0
1737,6968548.413171,293.230,46266.9,87965.6,23296.1,205.4,683934720,46393196544,0,345,0
1738,6968548.706392,293.221,46643.2,87795.1,24824.9,184.2,683934720,46393196544,0,345,0
1739,6968549.004383,297.990,46632.7,87883.3,28300.7,183.3,683934720,46393196544,0,345,0
1740,6968549.295801,291.419,45989.6,86759.2,23301.2,183.6,683934720,46393196544,0,345,0
1741,6968549.589246,293.445,45654.7,86840.0,25016.0,190.6,683934720,46393196544,0,345,0
1742,6968549.885669,296.423,45484.1,86832.1,29980.8,181.5,683934720,46393196544,0,345,0
1743,6968550.177535,291.865,45539.6,86086.4,24551.3,183.5,683934720,46393196544,0,345,0
1744,6968550.470149,292.614,45541.1,86855.9,25095.4,189.8,683934720,46393196544,0,345,0
1745,6968550.762297,292.148,46699.4,87308.5,22104.1,187.6,683934720,46393196544,0,345,0
1746,6968551.053602,291.304,45896.4,87545.8,22594.5,183.5,683934720,46393196544,0,345,0
1747,6968551.346169,292.567,46303.8,87021.1,24321.6,184.6,683934720,46393196544,0,345,0
1748,6968551.641476,295.307,45486.7,86714.6,29415.8,189.3,683934720,46393196544,0,345,0
1749,6968551.935174,293.698,45081.5,86796.1,27050.4,187.2,683934720,46393196544,0,345,0
1750,6968552.228173,292.999,46062.2,87969.0,23792.5,185.4,683934720,46393196544,0,345,0
1751,6968552.520395,292.222,45941.4,86951.2,23563.2,189.0,683934720,46393196544,0,345,0
1752,6968552.816276,295.881,44997.9,86572.0,29728.5,205.8,683934720,46393196544,0,345,0
1753,6968553.109063,292.787,46021.3,86984.4,24325.3,186.0,683934720,46393196544,0,345,0
1754,6968553.401932,292.869,47424.6,88565.9,21869.8,182.9,683934720,46393196544,0,345,0
1755,6968553.695675,293.743,45616.9,87136.6,26525.5,186.6,683934720,46393196544,0,345,0
1756,6968553.991478,295.803,45050.9,86800.8,29475.3,175.7,683934720,46393196544,0,345,0
1757,6968554.283579,292.102,47771.5,89181.3,20254.3,184.2,683934720,46393196544,0,345,0
1758,6968554.576582,293.003,45909.1,87065.9,23262.3,185.8,683934720,46393196544,0,345,0
1759,6968554.868495,291.913,45438.0,86472.7,23707.6,186.3,683934720,46393196544,0,345,0
1760,6968555.159907,291.412,46801.0,87641.0,20206.1,179.2,683934720,46393196544,0,345,0
1761,6968555.452642,292.735,45482.2,86211.1,27248.9,181.8,683934720,46393196544,0,345,0
1762,6968555.746932,294.290,47006.1,88256.2,23149.3,177.4,683934720,46393196544,0,345,0
1763,6968556.039124,292.191,46178.8,87284.7,23521.2,188.7,683934720,46393196544,0,345,0
1764,6968556.332025,292.901,45752.2,86865.0,24802.1,178.7,683934720,46393196544,0,345,0
1765,6968556.624827,292.803,45816.1,86630.8,25788.7,185.5,683934720,46393196544,0,345,0
1766,6968556.918364,293.537,45477.9,87152.6,25715.3,184.1,683934720,46393196544,0,345,0
1767,6968557.212137,293.773,45881.3,87473.4,25407.4,183.9,683934720,46393196544,0,345,0
1768,6968557.505702,293.565,46279.5,87286.1,23448.5,185.0,683934720,46393196544,0,345,0
1769,6968557.796786,291.084,46101.4,87252.9,21241.4,205.5,683934720,46393196544,0,345,0
1770,6968558.089496,292.710,45671.9,86717.1,24436.0,206.0,683934720,46393196544,0,345,0
1771,6968558.381207,291.711,47180.7,87909.2,21688.4,186.2,683934720,46393196544,0,345,0
1772,6968558.674392,293.186,46375.0,88497.1,23274.1,184.6,683934720,46393196544,0,345,0
1773,6968558.967113,292.720,45901.2,87199.4,23729.8,186.3,683934720,46393196544,0,345,0
1774,6968559.261016,293.903,45457.1,86429.2,28066.0,198.4,683934720,46393196544,0,345,0
1775,6968559.558782,297.767,45570.1,86898.2,30137.6,200.1,683934720,46393196544,0,345,0
1776,6968559.855100,296.318,45539.5,86525.0,29436.6,191.1,683934720,46393196544,0,345,0
1777,6968560.146276,291.176,46277.6,88288.4,22903.6,186.3,683934720,46393196544,0,345,0
1778,6968560.438445,292.169,45708.4,87836.7,23128.0,193.2,683934720,46393196544,0,345,0
1779,6968560.827395,388.951,45544.4,87047.6,27103.9,93568.0,683934720,46393196544,0,345,0
1780,6968561.120355,292.960,45230.9,87310.7,25719.9,190.0,683934720,46393196544,0,345,0
1781,6968561.414830,294.475,45857.9,86984.5,26815.8,192.8,683934720,46393196544,0,345,0
1782,6968561.708419,293.589,45731.3,87207.3,25265.1,184.8,683934720,46393196544,0,345,0
1783,6968562.000906,292.487,46362.8,86843.7,24922.0,183.8,683934720,46393196544,0,345,0
1784,6968562.293942,293.036,45376.2,86565.8,27686.8,180.3,683934720,46393196544,0,345,0
1785,6968562.588050,294.109,45756.6,86134.8,27379.6,189.8,683934720,46393196544,0,345,0
1786,6968562.881937,293.886,46121.5,88158.9,25326.3,188.4,683934720,46393196544,0,345,0
1787,6968563.175917,293.980,45768.6,87239.7,26581.7,185.8,683934720,46393196544,0,345,0
1788,6968563.469534,293.617,45009.4,86893.1,26099.7,176.8,683934720,46393196544,0,345,0
1789,6968563.764969,295.435,46448.8,87054.1,27126.6,177.5,683934720,46393196544,0,345,0
1790,6968564.057432,292.463,45375.6,86452.7,26609.6,185.8,683934720,46393196544,0,345,0
1791,6968564.348652,291.220,45579.3,86660.7,25067.4,181.8,683934720,46393196544,0,345,0
1792,6968564.641376,292.724,45630.1,87299.4,25656.0,183.4,683934720,46393196544,0,345,0
1793,6968564.933142,291.766,45442.7,86761.8,25622.3,174.2,683934720,46393196544,0,345,0
1794,6968565.226005,292.863,45740.4,87010.1,25919.3,179.6,683934720,46393196544,0,345,0
1795,6968565.516749,290.744,45181.8,87161.9,24060.5,178.9,683934720,46393196544,0,345,0
1796,6968565.808219,291.471,45697.8,86859.5,20328.2,191.9,683934720,46393196544,0,345,0
1797,6968566.099557,291.337,46556.9,87558.4,23170.0,169.0,683934720,46393196544,0,345,0
1798,6968566.394703,295.146,45892.1,87697.7,27244.3,175.8,683934720,46393196544,0,345,0
1799,6968566.686754,292.051,45743.4,87192.7,24173.6,176.8,683934720,46393196544,0,345,0
1800,6968566.977363,290.609,46360.9,86707.9,20771.4,179.4,683934720,46393196544,0,345,0
1801,6968567.284632,307.270,47257.9,87956.3,23950.0,174.4,683934720,46393196544,0,345,0
1802,6968567.576970,292.338,45768.3,87493.7,24761.6,176.4,683934720,46393196544,0,345,0
1803,6968567.871775,294.805,46171.3,87602.7,26961.1,171.7,683934720,46393196544,0,345,0
1804,6968568.164273,292.499,46373.5,87782.8,23434.2,193.3,683934720,46393196544,0,345,0
1805,6968568.455151,290.878,44738.1,86511.5,24787.2,169.3,683934720,46393196544,0,345,0
1806,6968568.747295,292.144,46208.5,87273.5,24879.5,196.5,683934720,46393196544,0,345,0
1807,6968569.042854,295.559,46932.0,87876.0,25456.8,178.2,683934720,46393196544,0,345,0
1808,6968569.335665,292.811,45278.7,86364.2,26479.7,177.1,683934720,46393196544,0,345,0
1809,6968569.625595,289.930,45747.6,86944.6,23197.9,174.3,683934720,46393196544,0,345,0
1810,6968569.918577,292.982,46196.6,87852.1,22952.4,178.1,683934720,46393196544,0,345,0
1811,6968570.210630,292.052,45897.5,87203.9,25473.0,180.9,683934720,46393196544,0,345,0
1812,6968570.504081,293.452,46109.7,86482.7,24966.9,181.1,683934720,46393196544,0,345,0
1813,6968570.796438,292.356,45415.7,86633.0,26705.5,182.9,683934720,46393196544,0,345,0
1814,6968571.091376,294.939,46082.2,87602.1,27458.9,178.8,683934720,46393196544,0,345,0
1815,6968571.385341,293.965,46202.2,87577.7,25190.7,177.0,683934720,46393196544,0,345,0
1816,6968571.677240,291.899,45610.6,86790.6,25305.7,179.5,683934720,46393196544,0,345,0
1817,6968571.973243,296.002,45528.7,86623.3,28215.5,263.0,683934720,46393196544,0,345,0
1818,6968572.265105,291.862,45683.9,87449.0,23696.2,245.8,683934720,46393196544,0,345,0
1819,6968572.557699,292.594,45309.3,86394.0,26282.7,189.1,683934720,46393196544,0,345,0
1820,6968572.850432,292.733,46214.7,87800.5,24221.1,832.4,683934720,46393196544,0,345,0
1821,6968573.140949,290.517,46826.8,87448.1,21593.9,493.5,683934720,46393196544,0,345,0
1822,6968573.435450,294.501,45537.8,86479.9,24361.9,202.9,683934720,46393196544,0,345,0
1823,6968573.728291,292.841,45934.5,87008.1,22956.9,183.7,683934720,46393196544,0,345,0
1824,6968574.020831,292.540,46203.8,87458.3,23268.5,219.7,683934720,46393196544,0,345,0
1825,6968574.314357,293.526,45048.4,86262.6,25574.0,184.9,683934720,46393196544,0,345,0
1826,6968574.605943,291.587,47212.8,89199.6,20674.7,193.0,683934720,46393196544,0,345,0
1827,6968574.897550,291.606,46394.0,87422.4,22890.4,184.6,683934720,46393196544,0,345,0
1828,6968575.190258,292.708,44919.8,87094.8,25323.5,191.6,683934720,46393196544,0,345,0
1829,6968575.481012,290.754,47986.5,89524.6,18555.9,180.8,683934720,46393196544,0,345,0
1830,6968575.775685,294.673,45463.1,86865.5,27524.2,187.1,683934720,46393196544,0,345,0
1831,6968576.066734,291.050,46311.7,87674.5,20389.3,312.1,683934720,46393196544,0,345,0
1832,6968576.358051,291.317,45969.0,86581.3,21382.0,246.3,683934720,46393196544,0,345,0
1833,6968576.652423,294.373,45396.3,86373.3,27189.7,179.3,683934720,46393196544,0,345,0
1834,6968576.947915,295.492,45978.4,87183.9,25637.3,208.4,683934720,46393196544,0,345,0
1835,6968577.243079,295.163,46576.8,87005.0,25542.9,236.1,683934720,46393196544,0,345,0
1836,6968577.536040,292.961,45882.1,87480.3,23536.0,190.9,683934720,46393196544,0,345,0
1837,6968577.827112,291.072,45301.3,86786.3,24468.7,192.9,683934720,46393196544,0,345,0
1838,6968578.121503,294.391,45556.5,87793.0,26156.2,274.9,683934720,46393196544,0,345,0
1839,6968578.413334,291.831,46181.1,87957.6,20058.5,266.4,683934720,46393196544,0,345,0
1840,6968578.705880,292.545,46416.2,86922.8,24403.5,195.0,683934720,46393196544,0,345,0
1841,6968578.998354,292.474,45432.1,87414.3,25457.9,219.1,683934720,46393196544,0,345,0
1842,6968579.289152,290.798,45513.9,86621.0,24218.1,190.8,683934720,46393196544,0,345,0
1843,6968579.582162,293.010,46698.9,86833.6,24551.3,175.3,683934720,46393196544,0,345,0
1844,6968579.872686,290.524,45072.5,87778.0,23797.4,184.0,683934720,46393196544,0,345,0
1845,6968580.166027,293.341,47335.2,88827.1,23425.3,188.4,683934720,46393196544,0,345,0
1846,6968580.458189,292.162,45335.2,86433.7,25827.8,195.5,683934720,46393196544,0,345,0
1847,6968580.754840,296.650,45736.0,86866.9,28401.0,184.1,683934720,46393196544,0,345,0
1848,6968581.045107,290.268,45668.3,86551.0,23000.0,177.3,683934720,46393196544,0,345,0
1849,6968581.337828,292.721,45036.8,87425.8,26028.9,177.6,683934720,46393196544,0,345,0
1850,6968581.631175,293.347,46351.3,88300.0,24695.8,177.1,683934720,46393196544,0,345,0
1851,6968581.923171,291.996,45169.4,86401.5,26278.0,206.4,683934720,46393196544,0,345,0
1852,6968582.214964,291.793,45299.4,86650.7,25500.4,195.1,683934720,46393196544,0,345,0
1853,6968582.508597,293.633,45832.5,87056.2,26146.2,186.9,683934720,46393196544,0,345,0
1854,6968582.799424,290.827,46210.6,87079.4,23155.1,191.0,683934720,46393196544,0,345,0
1855,6968583.090712,291.289,45070.2,86808.9,26349.9,183.1,683934720,46393196544,0,345,0
1856,6968583.383791,293.078,46457.0,87228.3,24784.8,194.0,683934720,46393196544,0,345,0
1857,6968583.676930,293.139,45325.8,86481.7,27615.6,182.6,683934720,46393196544,0,345,0
1858,6968583.970108,293.178,45742.3,86695.2,26371.7,190.2,683934720,46393196544,0,345,0
1859,6968584.263009,292.901,45715.0,86916.9,21383.2,187.1,683934720,46393196544,0,345,0
1860,6968584.557236,294.227,46164.4,88001.2,24648.2,215.5,683934720,46393196544,0,345,0
1861,6968584.850698,293.462,46517.4,87925.1,22397.8,191.2,683934720,46393196544,0,345,0
1862,6968585.144690,293.992,46929.4,88649.5,21206.9,198.7,683934720,46393196544,0,345,0
1863,6968585.433905,289.215,45784.0,87380.5,21472.9,176.4,683934720,46393196544,0,345,0
1864,6968585.725602,291.697,46520.4,88146.0,20279.8,209.4,683934720,46393196544,0,345,0
1865,6968586.018202,292.600,45309.7,87537.0,25281.4,181.4,683934720,46393196544,0,345,0
1866,6968586.310617,292.415,45095.6,87341.5,25243.9,187.1,683934720,46393196544,0,345,0
1867,6968586.603330,292.713,46836.8,87484.0,23722.7,184.4,683934720,46393196544,0,345,0
1868,6968586.894678,291.348,45680.7,87066.1,24185.0,194.5,683934720,46393196544,0,345,0
1869,6968587.186946,292.268,46582.6,87863.7,24026.6,184.9,683934720,46393196544,0,345,0
1870,6968587.480480,293.533,46342.6,87635.2,25014.5,184.2,683934720,46393196544,0,345,0
1871,6968587.770946,290.467,46245.7,88185.5,21265.3,180.6,683934720,46393196544,0,345,0
1872,6968588.063113,292.167,46251.3,87382.6,22302.5,182.5,683934720,46393196544,0,345,0
1873,6968588.358361,295.248,45232.3,86692.8,29262.2,186.9,683934720,46393196544,0,345,0
1874,6968588.652289,293.928,45124.5,87281.4,27482.4,189.1,683934720,46393196544,0,345,0
1875,6968588.947199,294.911,47393.3,88890.6,22163.7,191.2,683934720,46393196544,0,345,0
1876,6968589.241470,294.271,46103.6,86272.4,25943.9,182.2,683934720,46393196544,0,345,0
1877,6968589.534378,292.908,44965.0,86281.3,26286.8,197.0,683934720,46393196544,0,345,0
1878,6968589.827982,293.604,45994.5,87798.1,24839.6,186.2,683934720,46393196544,0,345,0
1879,6968590.121393,293.410,45364.7,87246.7,25176.5,200.9,683934720,46393196544,0,345,0
1880,6968590.413277,291.884,44882.4,86746.7,25384.9,180.2,683934720,46393196544,0,345,0
1881,6968590.705622,292.345,46060.7,86881.0,24286.7,187.1,683934720,46393196544,0,345,0
1882,6968590.998089,292.467,46050.9,87594.7,23939.4,183.0,683934720,46393196544,0,345,0
1883,6968591.291531,293.442,46378.2,87927.7,24876.5,197.5,683934720,46393196544,0,345,0
1884,6968591.585971,294.440,46184.2,88210.1,23515.2,175.5,683934720,46393196544,0,345,0
1885,6968591.879710,293.739,45241.5,86530.9,25789.9,184.7,683934720,46393196544,0,345,0
1886,6968592.177646,297.936,45839.8,87387.2,31437.4,181.7,683934720,46393196544,0,345,0
1887,6968592.469596,291.951,45833.1,88032.1,22386.5,184.3,683934720,46393196544,0,345,0
1888,6968592.763773,294.177,46085.0,86430.8,25745.2,179.4,683934720,46393196544,0,345,0
1889,6968593.056911,293.138,45805.0,87627.8,25841.9,187.9,683934720,46393196544,0,345,0
1890,6968593.348191,291.280,45595.0,87442.9,24056.0,185.5,683934720,46393196544,0,345,0
1891,6968593.640993,292.802,45648.6,87128.9,25520.5,180.4,683934720,46393196544,0,345,0
1892,6968593.933401,292.407,45148.2,86647.2,26926.5,186.5,683934720,46393196544,0,345,0
1893,6968594.225248,291.847,45295.2,87702.0,23079.6,179.6,683934720,46393196544,0,345,0
1894,6968594.518015,292.768,45370.4,87165.7,24863.6,180.5,683934720,46393196544,0,345,0
1895,6968594.811428,293.413,46322.4,88530.4,24245.5,183.9,683934720,46393196544,0,345,0
1896,6968595.103051,291.623,46102.6,86963.9,21941.8,193.1,683934720,46393196544,0,345,0
1897,6968595.395499,292.448,45059.3,87405.2,25515.9,569.6,683934720,46393196544,0,345,0
1898,6968595.689139,293.640,45279.8,87257.2,24732.0,182.1,683934720,46393196544,0,345,0
1899,6968595.981599,292.460,46825.1,87490.0,22944.2,182.9,683934720,46393196544,0,345,0
1900,6968596.272795,291.196,45366.4,87505.4,24327.2,183.2,683934720,46393196544,0,345,0
1901,6968596.581259,308.464,46867.0,88460.0,22966.1,179.7,683934720,46393196544,0,345,0
1902,6968596.873353,292.094,45520.6,86778.5,22695.6,181.4,683934720,46393196544,0,345,0
1903,6968597.164967,291.614,45884.8,86541.0,24491.0,180.0,683934720,46393196544,0,345,0
1904,6968597.456255,291.288,45605.6,86951.6,24075.1,182.5,683934720,46393196544,0,345,0
1905,6968597.751582,295.326,46033.5,86949.2,28308.7,183.2,683934720,46393196544,0,345,0
1906,6968598.090398,338.817,46526.1,88164.2,6486.2,62480.5,683934720,46393196544,0,345,0
1907,6968598.381079,290.681,46208.6,87607.2,19395.5,200.2,683934720,46393196544,0,345,0
1908,6968598.672309,291.230,45213.3,87549.9,22920.3,189.0,683934720,46393196544,0,345,0
1909,6968598.964476,292.166,46383.9,87015.8,22128.1,220.0,683934720,46393196544,0,345,0
1910,6968599.258261,293.785,45590.2,87178.2,25567.1,185.5,683934720,46393196544,0,345,0
1911,6968599.549474,291.213,45112.0,87135.7,22896.3,186.2,683934720,46393196544,0,345,0
1912,6968599.841642,292.168,46073.6,86840.1,23281.9,186.1,683934720,46393196544,0,345,0
1913,6968600.135245,293.604,44951.6,86974.9,26688.4,180.7,683934720,46393196544,0,345,0
1914,6968600.427211,291.965,45449.3,87546.7,19523.7,182.8,683934720,46393196544,0,345,0
1915,6968600.719952,292.741,45938.1,87106.9,22596.8,181.4,683934720,46393196544,0,345,0
1916,6968601.012199,292.247,46065.3,88119.6,24341.6,184.6,683934720,46393196544,0,345,0
1917,6968601.303182,290.983,46993.4,87400.1,21646.2,201.2,683934720,46393196544,0,345,0
1918,6968601.594673,291.491,45667.2,86939.7,24236.7,185.0,683934720,46393196544,0,345,0
1919,6968601.887406,292.733,46071.6,87040.6,25395.2,182.3,683934720,46393196544,0,345,0
1920,6968602.179414,292.008,46595.6,87540.7,22107.1,182.5,683934720,46393196544,0,345,0
1921,6968602.471523,292.109,45603.4,87202.0,25306.4,188.4,683934720,46393196544,0,345,0
1922,6968602.764171,292.648,45867.6,86762.3,23602.1,193.3,683934720,46393196544,0,345,0
1923,6968603.057371,293.200,45492.6,86693.0,25652.9,182.0,683934720,46393196544,0,345,0
1924,6968603.351750,294.379,45870.0,86899.5,27920.7,191.7,683934720,46393196544,0,345,0
1925,6968603.647484,295.734,46526.2,86864.7,27599.8,176.0,683934720,46393196544,0,345,0
1926,6968603.939546,292.063,45177.6,87407.8,25424.3,181.4,683934720,46393196544,0,345,0
1927,6968604.231964,292.418,45930.3,87004.8,24486.7,186.6,683934720,46393196544,0,345,0
1928,6968604.524494,292.530,45697.7,86679.9,25208.5,186.8,683934720,46393196544,0,345,0
1929,6968604.815789,291.295,45134.5,86702.0,26042.8,193.0,683934720,46393196544,0,345,0
1930,6968605.110632,294.843,46763.6,88266.1,25123.6,196.0,683934720,46393196544,0,345,0
1931,6968605.406777,296.145,47569.0,87803.2,24519.9,185.8,683934720,46393196544,0,345,0
1932,6968605.700714,293.937,46132.5,87517.9,26005.8,186.5,683934720,46393196544,0,345,0
1933,6968605.996144,295.430,45514.2,86837.2,26015.7,197.5,683934720,46393196544,0,345,0
1934,6968606.287852,291.708,46839.9,88863.7,18564.7,193.4,683934720,46393196544,0,345,0
1935,6968606.579313,291.461,46644.5,87180.9,21751.5,190.4,683934720,46393196544,0,345,0
1936,6968606.872340,293.027,45055.4,86689.4,26436.3,177.7,683934720,46393196544,0,345,0
1937,6968607.165232,292.892,45922.7,86514.9,24969.0,191.3,683934720,46393196544,0,345,0
1938,6968607.457341,292.109,46711.1,88619.9,22058.3,186.6,683934720,46393196544,0,345,0
1939,6968607.747982,290.641,45963.0,87173.1,22999.7,195.3,683934720,46393196544,0,345,0
1940,6968608.039530,291.548,46286.1,86501.5,23654.8,180.3,683934720,46393196544,0,345,0
1941,6968608.334542,295.012,45943.2,87188.6,25499.6,183.0,683934720,46393196544,0,345,0
1942,6968608.626873,292.331,45828.0,87180.9,24993.5,187.0,683934720,46393196544,0,345,0
1943,6968608.918442,291.569,45536.1,87407.1,22428.9,193.7,683934720,46393196544,0,345,0
1944,6968609.211038,292.596,45082.9,86475.0,26291.8,186.9,683934720,46393196544,0,345,0
1945,6968609.501942,290.904,46167.0,86477.9,23393.1,188.3,683934720,46393196544,0,345,0
1946,6968609.793885,291.943,45361.0,86601.5,25873.5,182.2,683934720,46393196544,0,345,0
1947,6968610.086511,292.626,45341.4,86932.0,25829.7,185.9,683934720,46393196544,0,345,0
1948,6968610.377686,291.175,45204.6,86485.2,25837.7,188.8,683934720,46393196544,0,345,0
1949,6968610.668855,291.169,45749.6,87170.4,23651.4,179.0,683934720,46393196544,0,345,0
1950,6968610.959796,290.941,45519.2,85928.3,24425.4,197.8,683934720,46393196544,0,345,0
1951,6968611.251826,292.031,45745.6,86625.5,25768.1,171.1,683934720,46393196544,0,345,0
1952,6968611.543569,291.743,46441.7,87024.5,24128.4,191.1,683934720,46393196544,0,345,0
1953,6968611.839481,295.912,45521.3,86844.6,28120.0,182.4,683934720,46393196544,0,345,0
1954,6968612.133949,294.468,45917.5,87297.5,26388.3,182.4,683934720,46393196544,0,345,0
1955,6968612.424684,290.735,45431.9,87424.5,21629.8,183.1,683934720,46393196544,0,345,0
1956,6968612.717253,292.569,45530.8,87103.5,24016.5,178.8,683934720,46393196544,0,345,0
1957,6968613.008420,291.166,45797.3,86548.7,22450.5,184.1,683934720,46393196544,0,345,0
1958,6968613.300539,292.120,45964.2,86352.7,23699.3,183.8,683934720,46393196544,0,345,0
1959,6968613.591287,290.747,45156.2,87060.4,23622.8,185.0,683934720,46393196544,0,345,0
1960,6968613.884376,293.090,46256.6,87560.0,25328.0,179.0,683934720,46393196544,0,345,0
1961,6968614.174899,290.523,45573.9,86823.4,24499.6,182.7,683934720,46393196544,0,345,0
1962,6968614.465549,290.650,45286.9,87135.2,23458.5,183.6,683934720,46393196544,0,345,0
1963,6968614.758773,293.224,45265.8,86452.0,26980.3,182.4,683934720,46393196544,0,345,0
1964,6968615.052568,293.795,46430.9,88040.5,25038.6,195.1,683934720,46393196544,0,345,0
1965,6968615.343010,290.441,46284.2,86994.9,22221.2,193.8,683934720,46393196544,0,345,0
1966,6968615.635806,292.797,44794.5,86309.3,27193.6,192.5,683934720,46393196544,0,345,0
1967,6968615.929934,294.128,45929.9,86999.7,26565.6,185.7,683934720,46393196544,0,345,0
1968,6968616.222297,292.363,46722.1,88530.4,23122.1,184.7,683934720,46393196544,0,345,0
1969,6968616.516809,294.512,45618.8,87176.7,26640.4,188.1,683934720,46393196544,0,345,0
1970,6968616.808172,291.362,45624.9,86812.8,23721.1,190.3,683934720,46393196544,0,345,0
